Üle vaadatud (Johannes),import,review,base_url pubkeskus,standard_id pubkeskus,id-url,id-length,name,title,Title changed,description (valueset),CS.codingPrinciples,VS.changeManagement,oid,void,publisher,email,www,endorser,versioningAlgorithm,version_number,semver_version_number,released,last_csv_id,link,createCS,supplement,createVS,VSbasedOn,columns,map,VSproperties,TermXCS,TermXVS,Errors/Problems,content_2rows
FALSE,5,OK,MTK_Neuroloogiline koldeleid,33779,mtk-neuroloogiline-koldeleid,28,MTKNeuroloogilineKoldeleid,Neuroloogiline koldeleid,,Kasutatakse neuroloogilise koldeleiu olemasolu hindamisel.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.254,1.3.6.1.4.1.28284.6.2.1.254.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,33781,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/33781.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-neuroloogiline-koldeleid/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-neuroloogiline-koldeleid/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;puudub;puudub;puudub;;0;1.01.2012;;;EKL,TA;1;\r
B;olemas;olemas;olemas;;0;1.01.2012;;;EKL,TA;1;"
FALSE,5,OK,MTK_Ninaverejooksu tamponaadi meetod,17892,mtk-ninaverejooksu-tamponaadi-meetod,36,Mtk_NinaverejooksuTamponaadiMeetod,Ninaverejooksu tamponaadi meetod,, Loetelu ninaverejooksu tamponaadi meetoditest.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.205,1.3.6.1.4.1.28284.6.2.1.205.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17894,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17894.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-ninaverejooksu-tamponaadi-meetod/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-ninaverejooksu-tamponaadi-meetod/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;eesmine tamponaad;eesmine tamponaad;eesmine tamponaad;;0;1.01.2012;;;EKL,TA;1;\r
B;tagumine tamponaad;tagumine tamponaad;tagumine tamponaad;;0;1.01.2012;;;EKL,TA;1;"
FALSE,5,OK,MTK_Ninaverejooksu tamponaadiks kasutatud vahendid,18094,mtk-ninaverejooksu-tamponaadi-vahend,36,MTKNinaverejooksuTamponaadiVahend,Ninaverejooksu tamponaadiks kasutatud vahendid,,Loetelu erakorralises meditsiinis ninaverejooksu tamponaadiks kasutatavatest abivahenditest.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.206,1.3.6.1.4.1.28284.6.2.1.206.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,18096,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/18096.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-ninaverejooksu-tamponaadi-vahend/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-ninaverejooksu-tamponaadi-vahend/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;kuiv tampoon;;kuiv tampoon;;0;1.01.2012;;;EKL,TA;1;\r
B;ravimiga niisutatud tampoon;;ravimiga niisutatud tampoon;;0;1.01.2012;;;EKL,TA;1;"
FALSE,5,OK,MTK_Omahingamine vahetult enne elustamisvõtete rakendamist,17901,mtk-omahingamine-enne-elustamist,32,MTKOmahingamineEnneElustamist,Omahingamine vahetult enne elustamisvõtete rakendamist,,Kasutatakse enne elustamisvõtteid patsiendi seisundi hindamisel omahingamise olemasolu kirjeldamiseks.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.151,1.3.6.1.4.1.28284.6.2.1.151.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17904,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17904.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-omahingamine-enne-elustamist/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-omahingamine-enne-elustamist/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;olemas;olemas;olemas;;0;1.01.2012;;;EKL,TA;1;\r
B;agonaalne;agonaalne;agonaalne;;0;1.01.2012;;;EKL,TA;1;"
FALSE,5,OK,MTK_Palpeeritav pulss,17914,mtk-palpeeritav-pulss,21,MTKPalpeeritavPulss,Palpeeritav pulss,,Kasutatakse patsiendi seisundi hindamisel pulsi kirjeldamiseks.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.232,1.3.6.1.4.1.28284.6.2.1.232.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17916,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17916.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-palpeeritav-pulss/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-palpeeritav-pulss/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;olemas;olemas;olemas;;0;01.01.2012;;;EKL,TA;1;\r
B;puudub;puudub;puudub;;0;01.01.2012;;;EKL,TA;1;"
FALSE,5,OK,MTK_Patsiendi asukoht,17918,mtk-patsiendi-asukoht,21,MTKPatsiendiAsukoht,Patsiendi asukoht,,Kasutatakse patsiendi asukoha kirjeldamiseks abi andmise hetkel.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.140,1.3.6.1.4.1.28284.6.2.1.140.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17920,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17920.csv,1,-,1,-,Kood	Lühinimetus	Nimetus	Pikk_nimetus	Vanem_kood	Hierarhia_aste	Kehtivuse_alguse_kpv	Kehtivuse_lõpu_kpv	Viimane_muudatus_kpv	Muutja	Staatus	Selgitus,"Selgitus=comment,
Kood=concept-code,
Pikk_nimetus=definition|et,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-patsiendi-asukoht/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-patsiendi-asukoht/versions/1/summary,,"Kood	Lühinimetus	Nimetus	Pikk_nimetus	Vanem_kood	Hierarhia_aste	Kehtivuse_alguse_kpv	Kehtivuse_lõpu_kpv	Viimane_muudatus_kpv	Muutja	Staatus	Selgitus\r
A	korter	korter	korter		0	1.01.2012			EKL,TA	1	\r
B	avalik koht	avalik koht	avalik koht		0	1.01.2012			EKL,TA	1	"
FALSE,5,OK,MTK_Patsiendi haiglasse vastu võtnud osakonna tase,17922,mtk-patsiendi-vastuvotnud-osakonna-tase,39,MTKPatsiendiVastuvotnudOsakonnaTase,Patsiendi haiglasse vastu võtnud osakonna tase,,Kasutatakse erakorralise patsiendi haiglasse toimetamisel vastu võtnud osakonna kirjeldamiseks.,"VV 23. jaanuari 2002. a määrus nr 44 (RT I 2002, 12, 61) ""Kiirabi, haiglate ning pääste- ja politseiasutuste kiirabialase koostöö kord"".
",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.238,1.3.6.1.4.1.28284.6.2.1.238.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17924,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17924.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Pikk_nimetus=definition|et,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-patsiendi-vastuvotnud-osakonna-tase/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-patsiendi-vastuvotnud-osakonna-tase/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;EMO;EMO;erakorralise meditsiini osakond;;0;1.01.2012;;;EKL,TA;1;\r
B;muu (täpsustus);muu (täpsustus);muu (täpsustus);;0;1.01.2012;;;EKL,TA;1;"
FALSE,5,OK,MTK_Patsiendi identifitseeritus,17926,mtk-patsiendi-identifitseeritus,31,MTKPatsiendiIdentifitseeritus,Patsiendi identifitseeritus,,Patsiendi identifitseerimise aluseid kirjeldav loetelu.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.134,1.3.6.1.4.1.28284.6.2.1.134.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17928,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17928.csv,1,-,1,-,Kood	Lühinimetus	Nimetus	Pikk_nimetus	Vanem_kood	Hierarhia_aste	Kehtivuse_alguse_kpv	Kehtivuse_lõpu_kpv	Viimane_muudatus_kpv	Muutja	Staatus	Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-patsiendi-identifitseeritus/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-patsiendi-identifitseeritus/versions/1/summary,,"Kood	Lühinimetus	Nimetus	Pikk_nimetus	Vanem_kood	Hierarhia_aste	Kehtivuse_alguse_kpv	Kehtivuse_lõpu_kpv	Viimane_muudatus_kpv	Muutja	Staatus	Selgitus\r
A	identifitseeritud mingi dokumendi alusel	identifitseeritud mingi dokumendi alusel	identifitseeritud mingi dokumendi alusel		0	1.01.2012			EKL,TA	1	\r
B	identifitseeritud suuliselt	identifitseeritud suuliselt	identifitseeritud suuliselt		0	1.01.2012			EKL,TA	1	"
FALSE,5,OK,MTK_Patsiendi kesknärvisüsteemi seisund Glasgow-Pittsburghi hindamisskaala järgi,17930,mtk-kesknarvisysteem-glasgow-pittsburgh,39,MTKPatsiendiKesknarvisysteemGlasgowPittsburgh,Patsiendi kesknärvisüsteemi seisund Glasgow-Pittsburghi hindamisskaala järgi,,Kasutatakse patsiendi kesknärvisüsteemi seisundi hindamiseks.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.141,1.3.6.1.4.1.28284.6.2.1.141.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17932,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17932.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Selgitus=comment,
Kood=concept-code,
Pikk_nimetus=definition|et,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-kesknarvisysteem-glasgow-pittsburgh/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-kesknarvisysteem-glasgow-pittsburgh/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;pole teada;pole teada ;pole teada ;;0;1.01.2012;;;EKL,TA;1;\r
B;hea KNS funktsioon;hea KNS funktsioon;hea KNS funktsioon (1 p);;0;1.01.2012;;;EKL,TA;1;1 punkt"
FALSE,5,OK,MTK_Patsiendi vanuse täpsus,17934,mtk-patsiendi-vanuse-tapsus,27,MTKPatsiendiVanuseTapsus,Patsiendi vanuse täpsus,,Hinnang patsiendi vanuse täpsusele.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.135,1.3.6.1.4.1.28284.6.2.1.135.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17936,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17936.csv,1,-,1,-,Kood	Lühinimetus	Nimetus	Pikk_nimetus	Vanem_kood	Hierarhia_aste	Kehtivuse_alguse_kpv	Kehtivuse_lõpu_kpv	Viimane_muudatus_kpv	Muutja	Staatus	Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-patsiendi-vanuse-tapsus/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-patsiendi-vanuse-tapsus/versions/1/summary,,"Kood	Lühinimetus	Nimetus	Pikk_nimetus	Vanem_kood	Hierarhia_aste	Kehtivuse_alguse_kpv	Kehtivuse_lõpu_kpv	Viimane_muudatus_kpv	Muutja	Staatus	Selgitus\r
A	täpne	täpne	täpne		0	1.01.2012			EKL,TA	1	\r
B	hinnanguline	hinnanguline	hinnanguline		0	1.01.2012			EKL,TA	1	"
FALSE,5,OK,MTK_Perearsti olemasolu,17938,mtk-perearsti-olemasolu,23,MTKPerearstiOlemasolu,Perearsti olemasolu,,"Tunnus selle kohta, kas patsiendil on perearst olemas või puudub.","Loendi loomise aluseks on Tervishoiuteenuste korraldamise seadus; SOM 29.11.2001 määrus nr 113.
",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.218,1.3.6.1.4.1.28284.6.2.1.218.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17940,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17940.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,
Lühinimetus=synonym",,https://termx.kodality.dev/resources/code-systems/mtk-perearsti-olemasolu/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-perearsti-olemasolu/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;puudub;patsient ei ole ühegi perearsti nimistus;patsient ei ole ühegi perearsti nimistus;;;1.01.2012;;;EKL,TA;1;\r
B;olemas;patsiendil on perearst;patsiendil on perearst;;;1.01.2012;;;EKL,TA;1;"
FALSE,5,OK,MTK_Peristaltika,17980,mtk-peristaltika,16,MTKPeristaltika,Peristaltika,,Kasutatakse peristaltika kirjeldamiseks patsiendi terviseseisundi hindamisel.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.183,1.3.6.1.4.1.28284.6.2.1.183.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17982,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17982.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-peristaltika/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-peristaltika/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;normaalne;normaalne;normaalne;;0;1.01.2012;;;EKL,TA;1;\r
B;elavnenud;elavnenud;elavnenud;;0;1.01.2012;;;EKL,TA;1;"
FALSE,5,OK,MTK_Pleuradreneeni suurus,17910,mtk-pleuradreneeni-suurus,25,MTKPleuradreneeniSuurus,Pleuradreneeni suurus,,Loetelu pleuradreeni suurustest.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.199,1.3.6.1.4.1.28284.6.2.1.199.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17912,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17912.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Lühinimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-pleuradreneeni-suurus/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-pleuradreneeni-suurus/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;14G;;14G;;0;1.01.2012;;;EKL,TA;1;\r
B;16F;;16F;;0;1.01.2012;;;EKL,TA;1;"
FALSE,5,OK,MTK_Pleuraõõne dreneerimise meetod,17906,mtk-pleuraoone-dreneerimise-meetod,34,MTKPleuraooneDreneerimiseMeetod,Pleuraõõne dreneerimise meetod,,Loetelu pleuraõõne dreneerimiseks kasutusel olevatest meetoditest.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.198,1.3.6.1.4.1.28284.6.2.1.198.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,17908,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/17908.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Lühinimetus=display|et,
Pikk_nimetus=synonym",,https://termx.kodality.dev/resources/code-systems/mtk-pleuraoone-dreneerimise-meetod/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-pleuraoone-dreneerimise-meetod/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;punktsioon;punktsioon;pleuraõõne punktsioon;;0;1.01.2012;;;EKL,TA;1;\r
B;drenaaž;drenaaž;pleuradreeni asetamine;;0;1.01.2012;;;EKL,TA;1;"
FALSE,5,OK,MTK_Põie kateteriseerimistee,33789,mtk-poie-kateteriseerimistee,28,MTKPoieKateteriseerimistee,Põie kateteriseerimistee,,Loetelu võimalikest kateteriseerimisteedest.,"Sotsiaalministri 18. septembri 2008. a määrus nr 56 (RTL 2008, 80, 1115) ""Tervishoiuteenuse osutamise dokumenteerimise ning nende dokumentide säilitamise tingimused ja kord""",Uuendamine toimub vastavalt taotluste esitamisele ja mobiilse töökoha kiirabikaardi loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.249,1.3.6.1.4.1.28284.6.2.1.249.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Kiirabi Liit,integer,1,1.0.0,2012-01-01,33791,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/33791.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/mtk-poie-kateteriseerimistee/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/mtk-poie-kateteriseerimistee/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;ureetra;ureetra;ureetra;;0;1.01.2012;;;EKL,TA;1;\r
B;epitsüstostoomi kanal;epitsüstostoomi kanal;epitsüstostoomi kanal;;0;1.01.2012;;;EKL,TA;1;"
